index,product,helpful_count,total_comments,url,review_country,reviewed_at,review_text,review_rating,product_company,profile_name,review_title
233,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=23,India,2020-03-27,Fantastic Apple phone in this price range.,4.0 out of 5 stars,Apple,Dan,Good product
234,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=23,India,2019-10-30,It is genuine and good phone. Esim facility is not working. May have to check with the service provider as well.,2.0 out of 5 stars,Apple,Sathish Kumar,"Excellent phone, but unfortunately have got a defective product"
235,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=23,India,2019-10-28,The name Apple defines everything. Awesome phone. The delivery was on time thanks to Amazon.,5.0 out of 5 stars,Apple,User,Review after 2 weeks !!!
236,Apple iPhone XR (64GB) - Black,2 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=23,India,2019-08-11,"Good battery life and attractive design,  amazon offered great discount so went for it,  little heavy but that's OK.  Overall very nice product",5.0 out of 5 stars,Apple,santosh Kumar,Go for it
237,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=23,India,2019-09-30,"Thanks for Amazon for genuine product and safe delivery. Couple of month back i bought this mobile for 55,999. I am quite shock to see the reduction in price. However, The mobile works absolutely fine and truely a flagship phone. Smooth UI, Outstanding camera and average battery life.",3.0 out of 5 stars,Apple,santhanam,A premium mobile in hand
238,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=23,India,2019-10-06,"Delivered with in 2 days, Thanks to Amazon Prime.",5.0 out of 5 stars,Apple,vishal,Living the BRAND: apple
239,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=23,India,2019-08-19,"Best iphone out there coming from iphone 6 , XR just blown my mind away . Below are pros n cons of the phone",5.0 out of 5 stars,Apple,Ankit t.,Simply Amazing XR
240,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=24,India,2019-10-30,"Phone not working. Phone was autotyping and then eventually frozen screen. I bought on 15th oct and barely used for few days. No support from amazon for replacement for defective piece. One thing to note that when I received this piece, it was in a locked bag. However, there should have been some QR code on bag which the delivery boy scans. There was no such code on the bag and the delivery center sent the qr code as whatsapp on my phone.",1.0 out of 5 stars,Apple,Swapna Y.,Defective product.  Dont buy apple products from amazon.
241,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=24,India,2019-11-04,Indeed a great phone. After a month usage I can say following:,5.0 out of 5 stars,Apple,Rohit Gupta,Class apart phone || Worth it
242,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=24,India,2020-03-06,"While on call, if you want to see the screen, it takes time to turn on. So if you want to disconnect or add another call, frst you have to wait for the screen to turn on.. which is very irritating. One can’t even press the home button as it is not there in xr. Even aftr pressing power key, screen doesn’t turn on immediately nd pressing it twice results in disconnection of call. 😤😤",3.0 out of 5 stars,Apple,Palak,Screen turn on issue
243,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=24,India,2019-11-04,Thank u amazon for letting me hv this phone for under 40k. Everything about the phone is exceptional and for a change battery is excellent. Camera is good too and with dual sim capabilities the phone is sure a winner. The 11 is the same phone with just dual camera but 20k higher. So it didn’t make sense to buy the iPhone 11.,5.0 out of 5 stars,Apple,Manish mishra,Fantastic phone at fantastic price
244,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=24,India,2019-10-11,iOS 13 is a failed attempt from apple. The phone doesn't have a smooth wifi or network connectivity. Its worse than some other phones half the cost. Absolute disappointment. Even older phones like 5s and 6s don't show network issues while the iPhone XR has these issues. Apple support is clueless and can't solve the issue. Disappointed with this apple product. All else is good just that the phones connectivity which is the most important thing for a phone is atrocious. Avoid if u can.,1.0 out of 5 stars,Apple,Ankita Jhamb,DO NOT BUY THE IPHONE XR AND UPDATE TO IOS 13
245,Apple iPhone XR (64GB) - Black,2 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=24,India,2020-01-18,"I’m very happy with this Apple product except call records. I didn’t find any app that suits my iOS XR in the store, rest everything works well.",5.0 out of 5 stars,Apple,Dr. V. Jabez Sudarsana Raju,No call recording app
246,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=24,India,2020-02-14,"Everything on this XR works extremely well but the only problem that i have faced is that there is some kind of manufacturing defect in the camera lens.The photos shot have a black spot kind of smoky.Its only visible when something bright like sky or white wall is shot.Also,I’ve wiped the camera glass many times so it’s not on the camera but the inside lens.Guys,phone is quite good just be careful while purchasing can happen with anyone.",4.0 out of 5 stars,Apple,NAMAN,Manufacturing Defect!!
247,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=24,India,2019-07-04,I have been using iPhone XR for about a week and I am impressed with the purchase and the phone has met my expectations. Here are some of the facts:,5.0 out of 5 stars,Apple,Amazon Customer,"Premium build quality, exceptional battery and performance"
248,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=24,India,2020-01-11,For: Great battery life for an iPhone,5.0 out of 5 stars,Apple,Ashar shaikh,Complete review after one month use
249,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=24,India,2019-07-27,"Pros - good screen resolution, camera quality, battery back up is good. Good screen size.",4.0 out of 5 stars,Apple,Nishant,I phone XR
250,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=25,India,2019-12-12,"I purchased this phone (Apple iPhone XR (128GB) - Black) during the Amazone Deewali sale, working fine and no issues so far. Installation and configuration was pretty easy as my previous phone was also iphone. I have checked and verified the product and it is a genuine one. The convenience part  is copying contacts, photos , audio & video files took less than 2 min. In overall,  phone is  good and i got it for around 50K with a Credit card refund offer of 2.5k back after 3 months. But I didn’t receive the refund so far. Spoke to bank and they advised to get in touch with Amazon. Not sure where to reach now.",3.0 out of 5 stars,Apple,Varun S,Good phone - Apple iPhone XR (128GB) - Black
251,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=25,India,2019-07-02,"I was a bit skeptical about buying it on Amazon. But happy to say..No regrets at all on this purchase. Works exactly as advertised. Absolutely no issues at all. Great battery life, nice photos. While the other variants of the latest iPhone have oled screen, this one has an lcd screen. But I don't think it is making a difference to me. The screen quality is excellent. Overall very satisfied with this purchase.",5.0 out of 5 stars,Apple,Customer,Very happy with the purchase.
252,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=25,India,2019-08-11,First time iOS user. Shifted from android to iOS finally,5.0 out of 5 stars,Apple,Shreyash Mishra,Beast!
253,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=25,India,2019-11-03,Reviewing the device after a months of usage.,5.0 out of 5 stars,Apple,prasad jaiswal,Its all about the experience
254,Apple iPhone XR (64GB) - Black,2 people found this helpful,1,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=25,India,2019-10-09,Battery life 5 hour and heating too much...Amazon se na kharide phone Sayed discount ke Naam pe refurbished phone dete hain....iPhone me heating problem samanya nahi hain....mera phone change kardo amazonwale,1.0 out of 5 stars,Apple,Krit,Bad amazon
255,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=25,India,2019-10-08,"Nice phone got it for rs44000 after discount.with no cost emi from Amazon icici credit card. Red is beautiful. Battery back is good last for more than one day in my case. Performance, quality And finish awesome. Got update to iOS13. Amazon super fast delivery in 14hrs. Phone was covered with innovative tamper proof packaging and a code ,otp was provided to me by sms before delivery. Code to me matched with code on packaging.",5.0 out of 5 stars,Apple,ajay johar,Iphone XR red 64gb
256,Apple iPhone XR (64GB) - Black,0,1,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=25,India,2019-07-15,There's no fingerprint sensor as its Iphone X series..face lock works good even in dark. Display is good fully visible in outdoors. Nice battery backup. Dual sim makes it awsome i.e one E Sim and normal one. May pay nominal fee for esim to operator. Currently only Jio and Airtel support esim..so please consider that.,5.0 out of 5 stars,Apple,Tejveer Singh,Iphone is iphone
257,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=25,India,2019-10-02,I received this product with slight scratch on the camera edges. It can be easily noticeable and,1.0 out of 5 stars,Apple,Pramodh,Defect piece
258,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=25,India,2020-02-02,My 1st iPhone. I liked it. Only difficulty I find is I didn’t get much variety Of cases and cover for this model. You have to use for hands to handle this phone because of its size and skin. I purchased it in sell at Rs 46k in Nov 19. I prefer volume keys to be in right hand side and music aux cable on top which makes a mobile easy to handle and operate,4.0 out of 5 stars,Apple,Arun,4 star. Certainly not the iPhone of Steve jobs era.
259,Apple iPhone XR (64GB) - Black,2 people found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=25,India,2019-10-24,I had purchased the Mobile for Gift to My Son. When I started it on 23rd Oct I found that the some of the functions of the Mobile are not working. To my disapointment I could not return as it was not showing the option. The return period was valid but could not return.,1.0 out of 5 stars,Apple,Anil Sharma,Faulty Mobile
260,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=26,India,2019-11-09,I bought a Product Red iPhone XR in the Great Indian Amazon sale in exchange for my 3 year old iPhone 7. I got the 128 GB version for ₹ 40k.,5.0 out of 5 stars,Apple,Suraj Khillare,Amazing buy!! Premium experience and value for money!!
261,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=26,India,2019-11-06,Best value for money apple device right now got this iphone xr for 38k steal price totally worth it i am not an apple fanboy i use my oneplus 7 along with this device the softare smoothness is unmatchable camera is great and brand value is superb but main cons is slow charger it takes almost 3hr to complete the charge and display is also good but flat/accurate colours but i like the saturated one of my 1+ 7 but the quality is very nice closer to 1080 full hd panel for so under 45k is the best apple device you can get but if display is your main priority than oneplus 7t is a better overall device along with fast charging in this price range,5.0 out of 5 stars,Apple,deepak arya,Killer phone at killer price 40k champ
